geo_id,county,state,has_occupied_units,pct_renter,pct_rent_burden_30_plus,pct_rent_burden_50_plus,pct_overcrowded_renter,renter_population,pct_housing_pre_1980,pct_poverty_under_100,pct_low_income_households,median_household_income,pct_elderly_65_plus,pct_children_under_18,pct_white,pct_black,pct_asian,pct_hispanic,pct_living_alone,pct_limited_english
36005000100,Bronx County,New York,False,,,,,0,,,,,3.08,0.0,33.53,44.68,0.44,21.36,,3.19
36005000200,Bronx County,New York,True,39.97,24.59,18.53,10.95,1816,69.07,12.88,9.53,123729,14.88,17.78,12.09,33.29,7.63,60.58,9.82,12.95
36005000400,Bronx County,New York,True,39.77,51.86,16.74,6.01,2055,32.86,4.47,10.64,105924,14.06,21.15,2.15,35.82,1.85,64.14,24.12,8.99
36005001600,Bronx County,New York,True,77.96,68.1,33.74,16.81,4232,78.01,15.16,30.92,52147,21.65,18.84,2.76,40.88,4.53,57.26,26.16,13.58
36005001901,Bronx County,New York,True,90.25,61.62,33.8,3.95,2131,30.09,22.45,32.9,58083,3.23,21.37,10.97,53.1,3.05,43.14,45.17,1.05
36005001902,Bronx County,New York,True,91.83,61.79,38.03,23.73,1463,74.89,39.56,33.65,48953,3.17,11.45,4.28,19.53,1.3,50.94,43.11,12.36
36005001903,Bronx County,New York,False,,,,,0,,,,,,,,,,,,
36005001904,Bronx County,New York,False,,,,,0,,,,,,,,,,,,
36005002001,Bronx County,New York,True,100.0,55.13,21.03,2.89,4199,81.12,52.39,64.03,22311,15.43,28.05,10.72,35.53,0.0,61.28,36.9,7.61
36005002002,Bronx County,New York,True,77.77,56.76,19.77,9.17,2539,82.44,42.97,62.11,18649,32.22,13.36,13.58,25.08,2.72,77.67,44.03,18.28
36005002300,Bronx County,New York,True,100.0,58.42,29.73,9.87,4562,96.32,60.3,66.49,16332,12.28,30.48,6.81,36.7,0.0,64.35,30.51,18.67
36005002400,Bronx County,New York,False,,,,,0,,74.29,,,0.0,9.52,0.0,75.24,0.0,14.29,,14.29
36005002500,Bronx County,New York,True,97.65,63.38,33.58,19.97,4840,84.34,44.84,42.74,35582,10.22,25.25,4.73,21.13,0.0,78.39,30.88,23.12
36005002701,Bronx County,New York,True,97.58,53.6,38.7,19.78,3066,84.69,46.74,60.9,20266,20.19,37.16,3.05,23.43,1.16,78.72,33.67,18.99
36005002702,Bronx County,New York,True,93.0,75.32,50.64,17.95,3903,67.29,46.07,47.77,30895,8.84,23.76,3.23,29.93,0.69,72.72,26.24,23.39
36005002800,Bronx County,New York,True,83.0,38.77,17.65,12.84,4524,90.51,8.22,16.46,58068,15.62,19.19,8.97,59.01,0.0,45.31,48.15,2.38
36005003100,Bronx County,New York,True,85.03,66.33,35.4,11.44,2465,52.49,21.95,18.07,59297,8.5,31.96,29.09,37.45,11.76,63.34,20.05,14.02
36005003300,Bronx County,New York,True,79.16,55.19,31.23,9.15,2705,39.62,43.25,48.67,31289,14.96,29.91,2.35,32.09,0.0,68.8,28.56,19.97
36005003500,Bronx County,New York,True,97.34,54.08,24.64,12.23,3266,64.44,22.41,33.33,36569,13.59,28.93,6.29,40.97,2.64,69.41,24.65,10.58
36005003700,Bronx County,New York,True,100.0,12.41,6.57,0.0,394,85.23,29.97,14.09,53029,8.13,31.34,8.37,41.39,0.0,78.23,8.05,19.35
36005003800,Bronx County,New York,True,48.47,80.0,33.94,8.95,510,69.98,32.31,27.04,54214,15.76,23.28,15.6,12.08,7.12,81.2,42.35,15.87
36005003900,Bronx County,New York,True,92.13,55.93,34.02,20.55,5075,60.1,37.09,57.35,25625,15.7,27.49,7.56,4.03,0.88,85.59,46.38,16.32
36005004001,Bronx County,New York,True,39.26,51.81,12.65,0.52,440,91.8,8.58,14.72,78935,28.83,21.02,5.8,14.68,34.39,45.75,20.45,15.36
36005004100,Bronx County,New York,True,98.26,63.57,58.31,17.2,5680,76.57,53.9,74.15,14592,12.14,28.82,4.63,33.69,0.94,68.94,49.96,17.84
36005004200,Bronx County,New York,True,87.6,47.59,22.99,9.65,6799,82.86,15.65,26.03,55404,16.42,25.87,17.43,45.82,0.35,67.16,23.32,10.15
36005004300,Bronx County,New York,True,86.19,68.6,39.83,12.9,4335,69.2,47.15,53.05,23393,14.74,29.85,12.56,32.3,0.0,67.37,41.35,16.52
36005004400,Bronx County,New York,True,96.1,54.53,24.93,3.92,3851,86.12,38.2,53.22,24375,13.9,23.73,14.32,35.6,3.02,63.44,28.46,11.49
36005004600,Bronx County,New York,True,77.71,75.26,45.49,9.3,1074,79.47,51.39,49.1,30714,20.16,27.81,9.81,36.33,0.0,64.95,40.51,11.34
36005004800,Bronx County,New York,True,97.13,63.65,40.23,25.5,3876,97.33,25.5,46.13,35870,10.09,28.62,8.11,18.51,0.86,81.33,27.3,34.79
36005005001,Bronx County,New York,True,88.05,74.15,48.3,23.59,4110,87.64,55.94,43.46,33632,7.83,31.43,1.87,31.82,1.46,67.53,23.47,20.09
36005005002,Bronx County,New York,True,93.83,75.34,47.32,26.25,5605,92.69,38.37,45.85,34688,7.55,30.88,1.88,25.47,0.0,71.57,28.83,31.87
36005005100,Bronx County,New York,True,93.52,61.46,22.77,11.64,6960,56.99,38.18,57.82,25851,17.08,31.84,8.35,52.06,1.21,60.46,37.68,12.04
36005005200,Bronx County,New York,True,85.12,47.18,29.47,8.38,1464,84.9,37.89,42.31,39743,15.73,26.73,8.93,30.05,0.0,71.04,26.94,15.45
36005005300,Bronx County,New York,True,98.64,82.53,56.55,9.99,4016,90.83,63.89,66.79,20608,8.83,28.63,5.46,58.03,0.0,37.71,43.31,8.7
36005005400,Bronx County,New York,True,89.18,62.57,31.25,16.86,4905,95.95,24.84,28.36,54884,8.83,31.36,1.09,29.77,0.0,69.45,15.15,23.48
36005005600,Bronx County,New York,True,84.59,59.83,37.68,18.68,2153,100.0,43.7,41.25,41684,18.63,22.07,1.0,16.39,3.08,73.01,34.99,23.8
36005005902,Bronx County,New York,True,64.36,69.6,46.44,13.75,2174,90.78,34.12,25.54,51364,16.1,14.74,25.94,24.61,0.63,51.87,47.59,13.19
36005006000,Bronx County,New York,True,90.67,57.14,33.14,23.43,1115,71.5,14.48,23.32,78269,15.86,27.5,1.8,18.44,0.0,83.83,23.32,17.03
36005006100,Bronx County,New York,True,56.16,38.24,23.2,2.66,2078,97.65,10.71,24.21,72123,27.22,13.27,2.85,80.47,0.89,15.97,50.03,0.0
36005006200,Bronx County,New York,True,98.78,54.61,31.47,12.85,6310,97.08,47.12,54.95,27453,15.37,31.64,3.68,38.94,0.35,68.13,25.43,25.41
36005006301,Bronx County,New York,True,82.3,66.13,45.8,19.47,5207,68.68,34.46,32.28,59924,12.6,16.38,16.01,41.56,0.95,50.38,34.06,14.18
36005006302,Bronx County,New York,False,,,,,0,,,,,,,,,,,,
36005006400,Bronx County,New York,True,83.48,74.72,52.14,13.24,3241,90.61,41.22,40.6,41429,10.52,27.37,11.68,26.11,1.86,58.2,25.6,17.36
36005006500,Bronx County,New York,True,96.12,59.77,42.38,9.78,4402,32.94,54.26,56.93,22740,10.21,27.67,24.32,41.54,1.37,52.23,37.55,9.63
36005006700,Bronx County,New York,True,98.22,70.7,30.12,27.19,7291,75.95,54.88,49.05,30191,10.19,33.61,2.65,25.07,0.48,81.25,44.77,20.66
36005006800,Bronx County,New York,True,71.0,93.86,77.47,14.98,1838,93.3,34.78,42.22,32550,21.28,28.64,12.31,14.48,14.63,62.75,22.73,23.31
36005006900,Bronx County,New York,True,96.82,72.76,44.12,12.14,5531,44.34,39.13,56.04,26608,16.36,19.52,10.93,33.96,0.86,71.55,36.6,22.16
36005007000,Bronx County,New York,True,72.22,74.6,36.74,15.02,2953,80.25,34.98,35.73,40417,16.08,23.03,10.39,22.55,17.79,45.83,23.64,17.57
36005007100,Bronx County,New York,True,75.49,74.96,61.18,8.57,2098,22.27,36.44,57.39,23148,18.93,14.9,6.77,37.86,2.92,63.32,50.46,10.07
36005007200,Bronx County,New York,True,66.89,56.58,26.63,30.82,3439,96.03,18.68,25.85,58244,18.8,18.16,6.4,11.25,41.22,39.24,26.28,24.95
36005007300,Bronx County,New York,True,91.89,69.26,39.91,24.66,3992,80.47,39.77,50.06,29978,12.07,32.25,10.75,36.28,0.83,60.76,33.33,16.7
36005007400,Bronx County,New York,True,73.55,57.25,40.55,13.04,2592,64.83,19.27,30.23,69363,21.1,22.56,4.51,55.76,0.0,51.77,33.94,3.74
36005007500,Bronx County,New York,True,85.56,58.59,36.87,13.28,5570,42.97,43.33,44.2,34259,13.4,32.21,8.53,28.51,0.94,74.48,31.69,9.81
36005007600,Bronx County,New York,True,74.04,72.18,44.8,8.01,3451,93.93,20.42,36.22,53320,14.28,22.85,4.32,25.93,18.34,51.77,26.84,17.58
36005007700,Bronx County,New York,True,80.03,58.24,29.01,16.84,1485,54.38,27.21,23.13,50733,10.94,19.53,4.12,26.96,1.83,72.63,26.62,14.01
36005007800,Bronx County,New York,True,72.41,73.4,51.74,15.01,3648,94.58,29.31,38.87,47216,9.14,29.31,15.52,19.92,1.81,60.96,39.86,13.74
36005007900,Bronx County,New York,True,98.43,57.38,31.18,7.9,6381,76.72,31.25,41.48,43081,12.2,30.11,1.42,30.66,0.0,77.64,15.15,19.5
36005008300,Bronx County,New York,True,89.25,49.12,30.28,11.09,5312,75.71,30.15,38.18,48634,9.11,23.65,3.07,15.19,0.27,85.7,24.27,17.96
36005008400,Bronx County,New York,True,30.69,48.73,19.43,8.6,759,83.38,15.48,11.93,63631,16.83,22.65,10.88,45.01,8.53,53.22,45.75,6.84
36005008500,Bronx County,New York,True,82.37,47.37,29.44,10.65,4229,69.35,26.86,39.93,41535,11.17,25.76,5.4,32.77,3.07,69.52,34.17,15.56
36005008600,Bronx County,New York,True,90.19,66.02,27.98,4.86,3399,95.67,48.05,64.97,22671,19.67,19.07,2.99,38.84,3.17,56.27,31.74,17.02
36005008700,Bronx County,New York,True,94.07,58.01,44.13,9.25,5363,39.8,36.95,42.75,40188,11.79,30.47,5.31,30.71,0.0,70.7,31.23,18.1
36005008900,Bronx County,New York,True,94.95,67.37,36.46,6.34,2679,38.83,25.83,41.83,35914,28.79,14.11,12.58,18.28,0.0,78.3,42.42,24.39
36005009000,Bronx County,New York,True,84.47,63.56,25.38,0.0,2786,77.13,42.85,45.43,36806,15.9,28.1,9.92,38.23,4.74,62.68,15.22,12.63
36005009200,Bronx County,New York,True,73.61,59.77,42.93,25.83,4441,84.95,15.86,27.72,58717,10.61,23.28,15.18,9.39,27.21,56.88,27.51,18.57
36005009301,Bronx County,New York,True,85.25,44.54,23.19,19.39,4846,77.02,25.96,27.35,50962,8.72,30.17,1.81,26.35,0.0,71.12,28.61,17.7
36005009302,Bronx County,New York,False,,,,,0,,33.33,,,16.61,0.0,21.63,47.02,0.0,28.53,,0.0
36005009600,Bronx County,New York,True,78.36,71.7,45.66,7.96,1377,51.41,20.73,39.24,47212,21.64,18.55,8.59,19.31,18.35,58.29,45.35,14.86
36005009800,Bronx County,New York,True,47.39,44.17,34.06,16.94,1589,92.04,12.38,16.72,97896,30.42,8.53,9.26,21.25,11.45,52.67,33.91,11.35
36005011000,Bronx County,New York,False,,,,,0,,,,,,,,,,,,
36005011502,Bronx County,New York,True,94.58,71.73,58.35,17.05,3311,69.96,38.42,48.51,30922,13.27,24.8,4.17,23.3,0.79,76.9,30.27,15.23
36005011701,Bronx County,New York,True,92.83,73.5,50.0,22.95,1164,86.28,15.77,35.02,36857,9.51,29.24,0.0,18.23,0.0,80.98,40.08,10.76
36005011702,Bronx County,New York,False,,,,,0,,,,,,,,,,,,
36005011800,Bronx County,New York,True,42.25,70.18,36.24,4.06,1422,80.19,12.03,18.33,93319,13.43,19.04,66.62,1.94,3.48,30.55,32.5,2.25
36005011900,Bronx County,New York,True,95.09,55.91,23.82,16.6,5534,62.99,22.99,34.83,44122,16.26,34.16,7.74,43.32,0.0,53.75,22.24,18.14
36005012101,Bronx County,New York,True,89.88,69.6,57.49,18.63,2614,49.72,32.4,44.09,34464,13.03,23.08,3.28,25.27,0.73,74.07,35.57,24.0
36005012102,Bronx County,New York,True,97.55,62.54,38.17,15.41,1352,80.0,39.81,56.29,28200,20.5,22.39,5.32,37.58,0.0,71.87,40.38,13.43
36005012300,Bronx County,New York,True,88.15,62.29,53.08,15.3,3964,24.71,32.07,44.36,36435,8.55,26.68,11.74,56.11,1.17,43.95,27.09,10.52
36005012500,Bronx County,New York,True,79.64,55.07,20.98,8.32,3104,17.91,29.78,30.02,55772,6.47,33.24,5.57,21.87,0.32,78.61,29.81,13.84
36005012701,Bronx County,New York,True,76.64,62.55,33.03,11.91,1602,66.45,33.59,43.89,34688,10.15,27.01,4.09,30.01,0.0,73.6,28.05,19.59
36005012901,Bronx County,New York,True,100.0,55.53,35.64,21.96,4637,30.34,45.08,47.02,39409,9.43,33.27,8.31,23.36,0.16,73.99,32.63,21.86
36005013000,Bronx County,New York,True,43.01,48.11,41.62,3.45,625,75.59,23.41,27.12,59595,20.03,2.88,27.31,7.28,1.15,73.99,11.86,12.91
36005013100,Bronx County,New York,True,90.16,74.76,61.53,4.69,4276,38.47,39.47,57.39,19760,12.14,26.15,9.64,44.67,0.0,66.68,50.25,21.72
36005013200,Bronx County,New York,True,29.6,55.12,36.06,0.0,2028,79.13,5.6,12.82,107563,16.01,20.78,30.16,16.89,9.77,52.59,20.04,7.07
36005013300,Bronx County,New York,True,94.98,53.41,31.78,7.75,5822,91.6,46.94,52.67,28560,8.08,25.41,6.26,31.82,3.79,69.48,27.41,20.5
36005013500,Bronx County,New York,True,98.5,62.12,39.19,16.35,3973,58.3,48.52,57.3,26125,5.79,30.97,9.64,46.09,0.88,71.56,38.85,28.95
36005013800,Bronx County,New York,True,26.45,70.81,47.85,8.43,711,64.85,18.55,21.12,92567,16.17,22.18,58.92,8.03,10.32,38.8,35.38,0.88
36005014100,Bronx County,New York,True,92.45,61.66,36.76,10.41,7071,11.06,27.15,42.85,38816,5.31,25.6,4.05,50.55,0.0,44.23,35.4,3.88
36005014300,Bronx County,New York,True,100.0,71.69,44.21,7.0,1443,48.47,49.47,64.87,12367,11.96,22.89,3.83,35.64,7.04,55.68,66.89,22.41
36005014400,Bronx County,New York,True,84.23,47.82,23.23,11.64,4942,82.18,28.3,49.75,30288,19.53,26.44,8.6,29.05,2.45,68.44,40.4,16.31
36005014500,Bronx County,New York,True,98.52,76.9,49.55,20.61,6416,57.99,52.96,56.51,28104,14.05,33.41,8.48,61.84,0.0,38.34,42.09,5.06
36005014701,Bronx County,New York,True,99.0,50.52,26.13,6.03,5698,94.58,60.44,46.19,35277,11.31,33.51,20.71,38.4,0.98,41.02,29.02,4.21
36005014702,Bronx County,New York,True,98.44,31.76,18.52,10.88,4897,96.67,36.26,56.76,23825,16.77,28.53,5.92,48.08,0.69,58.79,38.93,14.63
36005014900,Bronx County,New York,True,77.81,71.83,55.0,18.12,3346,56.18,43.96,44.57,35982,6.77,34.34,4.94,51.04,0.0,51.61,38.68,10.33
36005015100,Bronx County,New York,True,81.06,67.26,45.88,9.03,4206,56.25,31.74,44.87,31298,12.19,21.76,8.67,59.61,2.2,44.92,41.66,21.11
36005015200,Bronx County,New York,True,45.54,54.22,39.52,2.23,1136,87.8,11.56,11.46,81875,15.93,24.79,38.8,11.12,0.59,56.95,18.97,2.86
36005015300,Bronx County,New York,True,91.47,58.62,31.69,0.0,3236,47.26,24.92,45.26,33028,9.88,32.03,1.67,49.38,0.28,67.55,54.63,9.33
36005015500,Bronx County,New York,True,95.3,52.17,24.43,11.74,2705,63.2,27.82,38.16,43913,15.75,21.52,6.17,27.39,0.36,72.35,26.79,24.77
36005015700,Bronx County,New York,True,91.38,61.19,26.7,14.29,5451,19.93,29.83,32.14,46504,10.18,29.49,6.18,47.94,0.28,49.07,42.48,19.0
36005015800,Bronx County,New York,True,52.62,72.6,53.74,7.83,454,84.43,19.13,26.4,87656,25.17,14.77,39.73,8.46,6.31,57.11,41.95,7.1
36005015900,Bronx County,New York,True,90.13,60.7,37.32,3.47,2032,56.5,37.01,59.43,25686,18.94,20.61,0.79,33.94,3.86,84.21,36.95,19.95
36005016000,Bronx County,New York,True,36.49,74.9,63.44,8.47,1215,69.85,15.03,22.55,90221,19.91,16.84,53.77,4.57,12.55,35.5,29.32,6.36
36005016100,Bronx County,New York,True,98.79,68.89,49.92,7.42,4503,64.76,37.49,59.8,23210,26.05,22.54,8.53,41.95,0.0,53.09,39.48,20.18
36005016200,Bronx County,New York,True,42.63,51.15,13.82,3.69,862,79.22,5.72,7.27,121645,16.34,24.77,29.44,11.09,5.89,54.8,10.22,5.88
36005016300,Bronx County,New York,False,,,,,0,,,,,,,,,,,,
36005016400,Bronx County,New York,True,41.07,68.87,42.38,0.0,528,91.16,21.47,28.06,69057,18.73,24.82,23.32,15.99,38.87,26.86,28.57,8.17
36005016500,Bronx County,New York,True,100.0,37.23,23.94,25.27,1197,44.15,21.74,21.28,52446,4.73,27.38,2.52,47.9,0.0,57.28,9.57,6.78
36005016600,Bronx County,New York,True,50.37,45.55,29.52,3.71,1052,95.53,13.43,11.72,109519,9.65,30.35,24.76,8.31,4.63,58.83,11.85,2.62
36005016700,Bronx County,New York,True,96.45,66.26,16.31,21.56,2529,38.56,36.98,35.18,45363,6.7,27.86,3.18,43.32,0.0,55.69,36.57,11.23
36005016900,Bronx County,New York,True,89.46,48.71,36.98,2.58,1295,58.58,52.0,37.23,42168,11.88,27.88,0.93,58.69,0.0,32.3,41.85,13.96
36005017100,Bronx County,New York,False,,,,,0,,,,,,,,,,,,
36005017300,Bronx County,New York,True,91.26,51.49,34.43,22.58,4655,50.34,30.2,49.3,33269,15.32,13.73,4.39,54.12,0.42,46.96,40.6,11.43
36005017500,Bronx County,New York,True,100.0,65.93,46.09,4.94,6098,79.56,39.07,58.35,18474,16.32,32.44,4.25,63.89,0.0,38.14,46.66,7.94
36005017701,Bronx County,New York,True,97.67,47.9,22.14,15.83,4577,56.56,25.09,21.75,62126,12.01,20.83,9.66,32.33,2.08,63.04,7.25,27.19
36005017702,Bronx County,New York,True,76.66,58.7,34.8,23.6,3384,62.76,34.75,31.88,40125,12.84,24.08,3.59,63.51,5.43,27.64,16.18,11.09
36005017901,Bronx County,New York,True,87.32,65.67,40.64,16.35,4292,58.87,20.17,24.35,47778,8.94,24.36,2.8,26.19,5.54,77.52,22.45,25.36
36005017902,Bronx County,New York,True,100.0,71.63,45.67,13.82,3008,66.25,15.94,23.03,42870,12.31,33.73,7.26,44.98,0.0,63.07,23.36,21.9
36005018101,Bronx County,New York,True,91.7,62.78,44.22,12.88,2675,64.67,23.12,38.28,55664,9.02,25.48,4.27,37.45,0.07,60.15,31.18,22.23
36005018102,Bronx County,New York,True,98.09,64.3,52.2,20.77,4916,95.91,31.25,47.44,31618,21.43,26.15,3.04,47.45,0.11,54.24,51.95,13.78
36005018301,Bronx County,New York,True,74.82,67.45,33.4,12.65,3018,89.02,28.38,37.95,46389,24.66,18.76,14.42,30.31,4.75,52.38,48.24,15.68
36005018302,Bronx County,New York,True,85.4,68.36,37.23,18.23,3022,78.78,23.88,25.9,68627,9.86,29.92,3.22,49.44,0.03,48.92,53.99,11.03
36005018400,Bronx County,New York,True,54.18,48.45,35.49,8.54,2001,88.73,13.0,19.18,92273,15.72,25.99,47.35,4.97,13.54,36.95,21.27,8.55
36005018501,Bronx County,New York,True,98.98,39.21,30.88,7.79,3656,0.96,30.9,43.52,49444,10.2,32.98,4.45,47.07,0.0,50.38,43.18,9.33
36005018502,Bronx County,New York,True,96.87,63.55,36.4,5.64,4525,48.72,50.81,53.7,28963,8.9,19.69,5.1,23.2,0.0,72.0,34.38,15.66
36005018900,Bronx County,New York,True,90.79,64.07,29.91,21.13,7300,59.23,25.88,29.48,54056,6.71,28.24,11.84,35.94,0.01,64.94,28.92,11.92
36005019300,Bronx County,New York,True,97.7,46.13,18.62,7.23,5716,72.85,14.98,29.26,46794,10.3,23.6,10.14,55.12,0.0,41.87,32.24,5.23
36005019400,Bronx County,New York,True,48.56,47.35,23.99,8.28,960,83.31,7.84,14.08,100950,14.79,25.32,16.63,21.92,6.05,62.26,23.42,9.31
36005019500,Bronx County,New York,True,99.3,67.27,40.85,19.9,7605,74.92,39.75,39.36,45661,10.51,26.8,5.8,42.32,0.16,52.96,33.33,12.36
36005019700,Bronx County,New York,True,100.0,72.73,62.2,27.29,7566,87.68,56.84,56.69,25439,6.97,33.35,6.74,27.81,4.35,76.94,25.75,14.16
36005019900,Bronx County,New York,True,95.1,65.58,46.14,21.03,6377,84.86,35.7,47.32,34311,13.16,21.0,0.54,40.56,0.0,62.39,32.31,16.89
36005020000,Bronx County,New York,True,80.14,69.68,42.08,23.82,3586,80.92,26.28,33.43,46622,10.14,29.26,5.09,10.05,26.21,60.85,26.29,14.31
36005020100,Bronx County,New York,True,100.0,80.29,41.82,17.78,3281,72.97,44.55,44.88,32692,13.29,24.76,6.84,27.07,0.47,70.17,35.35,26.07
36005020200,Bronx County,New York,True,81.95,58.32,31.39,14.02,2045,78.31,25.76,32.0,53491,20.25,23.44,15.72,8.95,11.22,67.76,32.0,21.43
36005020400,Bronx County,New York,True,75.61,65.49,36.54,8.97,2077,82.85,26.46,37.96,55947,9.16,26.94,5.97,12.16,16.83,62.07,29.76,9.02
36005020501,Bronx County,New York,True,92.02,64.31,37.85,24.08,7296,74.56,43.85,50.21,27349,11.31,33.11,11.19,39.66,0.0,61.95,26.82,16.0
36005020502,Bronx County,New York,True,87.79,58.42,37.23,16.32,1747,76.09,23.92,43.56,39688,15.74,19.09,11.37,29.82,0.99,70.7,40.77,25.02
36005020601,Bronx County,New York,True,69.9,57.58,17.34,7.94,1533,85.28,19.47,28.92,86701,14.06,24.68,5.93,5.43,33.98,48.98,27.85,19.67
36005020900,Bronx County,New York,True,96.81,58.77,29.97,17.75,4419,70.21,26.71,39.2,38333,7.53,32.88,9.96,38.49,0.21,64.4,38.48,20.23
36005021001,Bronx County,New York,True,71.57,61.62,33.66,10.43,5126,92.41,18.96,31.27,52629,15.53,19.18,5.02,52.89,15.38,34.22,41.23,10.41
36005021002,Bronx County,New York,True,79.64,47.42,36.26,21.63,5976,96.88,23.47,25.68,73188,14.96,25.28,8.11,40.1,20.0,31.11,39.77,5.71
36005021100,Bronx County,New York,True,92.86,51.18,30.07,14.52,5059,57.87,30.25,32.22,52128,13.36,29.03,12.68,33.55,0.39,69.93,40.36,15.47
36005021200,Bronx County,New York,True,64.9,55.27,33.79,17.03,3313,95.31,21.2,27.61,68926,18.09,22.44,9.19,27.0,40.49,29.73,40.43,19.44
36005021301,Bronx County,New York,True,70.02,72.82,53.69,7.03,775,69.57,32.04,42.73,37171,7.68,27.0,2.64,43.75,0.0,67.42,22.6,18.95
36005021302,Bronx County,New York,True,98.84,61.95,42.23,18.28,5810,47.2,41.39,39.85,37049,23.43,18.85,1.95,40.74,0.83,60.14,37.31,24.5
36005021501,Bronx County,New York,True,95.99,67.7,45.9,15.61,3757,89.89,39.65,33.98,37171,5.82,33.27,16.24,19.31,2.55,78.88,27.15,19.6
36005021502,Bronx County,New York,True,96.68,55.8,40.63,19.64,5366,74.72,46.73,67.31,20415,7.28,28.0,13.86,19.71,0.03,73.44,38.37,18.2
36005021601,Bronx County,New York,True,89.25,66.62,50.44,19.9,3595,89.62,30.14,37.99,33990,9.98,26.69,7.36,18.26,7.97,74.6,27.18,22.68
36005021602,Bronx County,New York,True,78.72,64.03,31.29,19.93,4593,99.05,17.84,17.95,58569,16.26,24.39,1.83,27.18,34.79,27.71,34.97,14.19
36005021700,Bronx County,New York,True,97.89,64.33,45.16,18.97,4521,55.91,38.26,45.02,36195,8.81,24.83,3.74,29.9,1.88,59.73,37.18,24.29
36005021800,Bronx County,New York,True,80.25,61.83,43.84,4.82,4537,96.42,25.31,26.53,60108,10.43,19.98,5.06,18.93,4.3,71.87,36.15,14.75
36005021900,Bronx County,New York,True,100.0,75.0,41.67,15.13,1415,73.54,14.01,30.47,48444,9.21,17.61,4.77,20.09,0.47,78.16,38.04,17.06
36005022000,Bronx County,New York,True,91.38,69.38,54.44,17.17,1465,62.81,61.4,53.38,23910,10.79,32.69,5.34,28.37,4.75,69.55,37.23,24.4
36005022101,Bronx County,New York,True,100.0,51.18,25.47,34.35,3752,57.36,23.93,32.71,52176,7.28,29.85,8.61,22.87,0.69,70.5,24.57,20.12
36005022102,Bronx County,New York,True,100.0,57.56,44.74,24.69,4937,85.27,35.3,45.15,33614,12.36,28.07,7.15,18.64,0.0,77.39,28.73,28.29
36005022200,Bronx County,New York,True,83.84,68.07,45.17,23.44,2491,88.82,26.81,30.03,48110,10.0,28.05,4.41,7.75,36.28,49.52,29.48,20.62
36005022300,Bronx County,New York,True,100.0,63.87,23.38,10.22,4844,70.77,33.08,36.9,45257,8.86,25.05,6.68,18.62,0.53,77.25,26.3,23.89
36005022401,Bronx County,New York,True,79.38,59.16,38.67,8.88,2007,99.53,23.06,29.43,53398,17.67,26.14,15.04,19.11,7.77,64.69,38.45,11.94
36005022403,Bronx County,New York,True,82.32,56.52,30.34,5.05,2208,96.9,14.02,24.61,72143,7.84,19.12,9.49,27.61,3.59,61.29,35.53,16.57
36005022404,Bronx County,New York,True,72.96,59.43,39.4,7.53,3133,81.47,16.24,26.29,61760,13.79,21.92,16.31,26.23,5.82,52.94,33.07,11.06
36005022500,Bronx County,New York,True,95.55,42.41,25.33,25.92,7073,83.72,25.73,32.31,50243,10.63,25.65,8.48,18.56,0.83,77.38,23.55,24.53
36005022701,Bronx County,New York,True,98.37,70.79,43.87,11.9,4679,58.67,28.73,42.17,37828,6.45,23.01,1.05,48.46,0.65,50.28,32.89,16.74
36005022702,Bronx County,New York,True,93.94,64.68,50.92,11.13,1023,66.06,47.53,47.71,34145,16.53,9.8,2.8,32.49,2.24,64.52,32.11,21.8
36005022703,Bronx County,New York,True,100.0,58.27,44.89,6.04,1685,98.85,37.51,37.84,60694,17.51,26.59,27.48,21.07,3.68,72.05,37.99,19.08
36005022800,Bronx County,New York,True,86.98,45.07,24.21,6.37,5130,100.0,9.79,17.51,83859,12.05,23.59,21.1,20.11,8.83,55.24,33.64,10.42
36005022901,Bronx County,New York,True,98.48,52.86,35.22,14.69,5705,77.19,30.3,42.18,52222,4.1,27.05,3.53,42.84,0.67,56.27,23.91,22.81
36005022902,Bronx County,New York,True,89.12,65.28,49.95,3.5,2887,77.66,30.73,34.57,47833,11.01,27.53,1.78,29.46,0.0,67.85,22.68,21.03
36005023000,Bronx County,New York,True,81.97,75.62,47.47,35.15,2356,96.39,38.32,24.35,53826,5.92,33.96,37.31,7.72,10.8,48.39,24.04,20.03
36005023100,Bronx County,New York,True,93.81,52.49,33.7,20.84,1008,86.32,29.11,39.11,,12.89,30.21,5.77,59.65,4.01,30.85,19.8,18.1
36005023200,Bronx County,New York,True,82.01,70.86,44.23,3.66,2096,79.58,33.17,32.3,50893,10.43,31.26,30.65,9.33,8.68,47.45,21.68,14.02
36005023301,Bronx County,New York,True,94.64,73.48,34.26,15.24,3464,90.88,31.17,42.23,37936,10.8,23.01,3.78,38.27,1.04,70.42,36.99,15.4
36005023302,Bronx County,New York,True,93.62,40.66,23.88,23.3,3547,84.75,24.1,33.92,69030,6.35,28.17,1.16,16.36,2.0,76.28,12.57,18.27
36005023501,Bronx County,New York,True,99.09,73.02,53.97,18.42,2949,65.07,40.6,54.34,19940,12.01,20.99,9.65,15.22,0.54,78.64,44.1,22.4
36005023502,Bronx County,New York,True,95.54,47.48,27.47,16.84,4142,91.46,30.71,44.57,41780,15.41,23.96,2.65,32.25,2.76,68.75,33.59,25.51
