StateFIPS,State,CensusTract,Census Tract,Year,Annual number of extreme heat days,Data Comment,,"Heat Metric""Relative Threshold"
36,New York,36047030100,"Kings County, NY - 36047030100",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030100,"Kings County, NY - 36047030100",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030100,"Kings County, NY - 36047030100",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030100,"Kings County, NY - 36047030100",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030200,"Kings County, NY - 36047030200",2013,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030200,"Kings County, NY - 36047030200",2014,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030200,"Kings County, NY - 36047030200",2015,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030200,"Kings County, NY - 36047030200",2016,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030200,"Kings County, NY - 36047030200",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030200,"Kings County, NY - 36047030200",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030200,"Kings County, NY - 36047030200",2019,22,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030200,"Kings County, NY - 36047030200",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030200,"Kings County, NY - 36047030200",2021,24,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030200,"Kings County, NY - 36047030200",2022,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030200,"Kings County, NY - 36047030200",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030300,"Kings County, NY - 36047030300",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030300,"Kings County, NY - 36047030300",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030300,"Kings County, NY - 36047030300",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030300,"Kings County, NY - 36047030300",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030300,"Kings County, NY - 36047030300",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030300,"Kings County, NY - 36047030300",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030300,"Kings County, NY - 36047030300",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030300,"Kings County, NY - 36047030300",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030300,"Kings County, NY - 36047030300",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030300,"Kings County, NY - 36047030300",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030300,"Kings County, NY - 36047030300",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030400,"Kings County, NY - 36047030400",2013,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030400,"Kings County, NY - 36047030400",2014,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030400,"Kings County, NY - 36047030400",2015,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030400,"Kings County, NY - 36047030400",2016,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030400,"Kings County, NY - 36047030400",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030400,"Kings County, NY - 36047030400",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030400,"Kings County, NY - 36047030400",2019,22,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030400,"Kings County, NY - 36047030400",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030400,"Kings County, NY - 36047030400",2021,24,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030400,"Kings County, NY - 36047030400",2022,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030400,"Kings County, NY - 36047030400",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030500,"Kings County, NY - 36047030500",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030500,"Kings County, NY - 36047030500",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030500,"Kings County, NY - 36047030500",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030500,"Kings County, NY - 36047030500",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030500,"Kings County, NY - 36047030500",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030500,"Kings County, NY - 36047030500",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030500,"Kings County, NY - 36047030500",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030500,"Kings County, NY - 36047030500",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030500,"Kings County, NY - 36047030500",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030500,"Kings County, NY - 36047030500",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030500,"Kings County, NY - 36047030500",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030600,"Kings County, NY - 36047030600",2013,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030600,"Kings County, NY - 36047030600",2014,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030600,"Kings County, NY - 36047030600",2015,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030600,"Kings County, NY - 36047030600",2016,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030600,"Kings County, NY - 36047030600",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030600,"Kings County, NY - 36047030600",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030600,"Kings County, NY - 36047030600",2019,22,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030600,"Kings County, NY - 36047030600",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030600,"Kings County, NY - 36047030600",2021,24,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030600,"Kings County, NY - 36047030600",2022,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030600,"Kings County, NY - 36047030600",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030700,"Kings County, NY - 36047030700",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030700,"Kings County, NY - 36047030700",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030700,"Kings County, NY - 36047030700",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030700,"Kings County, NY - 36047030700",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030700,"Kings County, NY - 36047030700",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030700,"Kings County, NY - 36047030700",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030700,"Kings County, NY - 36047030700",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030700,"Kings County, NY - 36047030700",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030700,"Kings County, NY - 36047030700",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030700,"Kings County, NY - 36047030700",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030700,"Kings County, NY - 36047030700",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030800,"Kings County, NY - 36047030800",2013,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030800,"Kings County, NY - 36047030800",2014,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030800,"Kings County, NY - 36047030800",2015,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030800,"Kings County, NY - 36047030800",2016,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030800,"Kings County, NY - 36047030800",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030800,"Kings County, NY - 36047030800",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030800,"Kings County, NY - 36047030800",2019,22,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030800,"Kings County, NY - 36047030800",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030800,"Kings County, NY - 36047030800",2021,24,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030800,"Kings County, NY - 36047030800",2022,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030800,"Kings County, NY - 36047030800",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030900,"Kings County, NY - 36047030900",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030900,"Kings County, NY - 36047030900",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030900,"Kings County, NY - 36047030900",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030900,"Kings County, NY - 36047030900",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030900,"Kings County, NY - 36047030900",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030900,"Kings County, NY - 36047030900",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030900,"Kings County, NY - 36047030900",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030900,"Kings County, NY - 36047030900",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030900,"Kings County, NY - 36047030900",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030900,"Kings County, NY - 36047030900",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047030900,"Kings County, NY - 36047030900",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031100,"Kings County, NY - 36047031100",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031100,"Kings County, NY - 36047031100",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031100,"Kings County, NY - 36047031100",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031100,"Kings County, NY - 36047031100",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031100,"Kings County, NY - 36047031100",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031100,"Kings County, NY - 36047031100",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031100,"Kings County, NY - 36047031100",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031100,"Kings County, NY - 36047031100",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031100,"Kings County, NY - 36047031100",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031100,"Kings County, NY - 36047031100",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031100,"Kings County, NY - 36047031100",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031300,"Kings County, NY - 36047031300",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031300,"Kings County, NY - 36047031300",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031300,"Kings County, NY - 36047031300",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031300,"Kings County, NY - 36047031300",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031300,"Kings County, NY - 36047031300",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031300,"Kings County, NY - 36047031300",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031300,"Kings County, NY - 36047031300",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031300,"Kings County, NY - 36047031300",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031300,"Kings County, NY - 36047031300",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031300,"Kings County, NY - 36047031300",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031300,"Kings County, NY - 36047031300",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031401,"Kings County, NY - 36047031401",2013,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031401,"Kings County, NY - 36047031401",2014,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031401,"Kings County, NY - 36047031401",2015,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031401,"Kings County, NY - 36047031401",2016,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031401,"Kings County, NY - 36047031401",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031401,"Kings County, NY - 36047031401",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031401,"Kings County, NY - 36047031401",2019,22,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031401,"Kings County, NY - 36047031401",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031401,"Kings County, NY - 36047031401",2021,24,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031401,"Kings County, NY - 36047031401",2022,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031401,"Kings County, NY - 36047031401",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031402,"Kings County, NY - 36047031402",2013,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031402,"Kings County, NY - 36047031402",2014,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031402,"Kings County, NY - 36047031402",2015,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031402,"Kings County, NY - 36047031402",2016,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031402,"Kings County, NY - 36047031402",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031402,"Kings County, NY - 36047031402",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031402,"Kings County, NY - 36047031402",2019,22,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031402,"Kings County, NY - 36047031402",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031402,"Kings County, NY - 36047031402",2021,24,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031402,"Kings County, NY - 36047031402",2022,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031402,"Kings County, NY - 36047031402",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031500,"Kings County, NY - 36047031500",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031500,"Kings County, NY - 36047031500",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031500,"Kings County, NY - 36047031500",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031500,"Kings County, NY - 36047031500",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031500,"Kings County, NY - 36047031500",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031500,"Kings County, NY - 36047031500",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031500,"Kings County, NY - 36047031500",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031500,"Kings County, NY - 36047031500",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031500,"Kings County, NY - 36047031500",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031500,"Kings County, NY - 36047031500",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031500,"Kings County, NY - 36047031500",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031701,"Kings County, NY - 36047031701",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031701,"Kings County, NY - 36047031701",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031701,"Kings County, NY - 36047031701",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031701,"Kings County, NY - 36047031701",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031701,"Kings County, NY - 36047031701",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031701,"Kings County, NY - 36047031701",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031701,"Kings County, NY - 36047031701",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031701,"Kings County, NY - 36047031701",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031701,"Kings County, NY - 36047031701",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031701,"Kings County, NY - 36047031701",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031701,"Kings County, NY - 36047031701",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031702,"Kings County, NY - 36047031702",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031702,"Kings County, NY - 36047031702",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031702,"Kings County, NY - 36047031702",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031702,"Kings County, NY - 36047031702",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031702,"Kings County, NY - 36047031702",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031702,"Kings County, NY - 36047031702",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031702,"Kings County, NY - 36047031702",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031702,"Kings County, NY - 36047031702",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031702,"Kings County, NY - 36047031702",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031702,"Kings County, NY - 36047031702",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031702,"Kings County, NY - 36047031702",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031900,"Kings County, NY - 36047031900",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031900,"Kings County, NY - 36047031900",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031900,"Kings County, NY - 36047031900",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031900,"Kings County, NY - 36047031900",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031900,"Kings County, NY - 36047031900",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031900,"Kings County, NY - 36047031900",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031900,"Kings County, NY - 36047031900",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031900,"Kings County, NY - 36047031900",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031900,"Kings County, NY - 36047031900",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031900,"Kings County, NY - 36047031900",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047031900,"Kings County, NY - 36047031900",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032100,"Kings County, NY - 36047032100",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032100,"Kings County, NY - 36047032100",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032100,"Kings County, NY - 36047032100",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032100,"Kings County, NY - 36047032100",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032100,"Kings County, NY - 36047032100",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032100,"Kings County, NY - 36047032100",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032100,"Kings County, NY - 36047032100",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032100,"Kings County, NY - 36047032100",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032100,"Kings County, NY - 36047032100",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032100,"Kings County, NY - 36047032100",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032100,"Kings County, NY - 36047032100",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032300,"Kings County, NY - 36047032300",2013,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032300,"Kings County, NY - 36047032300",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032300,"Kings County, NY - 36047032300",2015,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032300,"Kings County, NY - 36047032300",2016,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032300,"Kings County, NY - 36047032300",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032300,"Kings County, NY - 36047032300",2018,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032300,"Kings County, NY - 36047032300",2019,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032300,"Kings County, NY - 36047032300",2020,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032300,"Kings County, NY - 36047032300",2021,28,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032300,"Kings County, NY - 36047032300",2022,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36047032300,"Kings County, NY - 36047032300",2023,16,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
